lat,lon
38.3719,-76.2555
38.4557,-76.2555
38.553,-76.2555
38.4554,-76.2552
38.4557,-76.2552
38.4559,-76.2552
38.4562,-76.2552
38.4565,-76.2552
38.4567,-76.2552
38.457,-76.2552
38.3667,-76.255
38.3673,-76.255
38.4619,-76.255
38.3667,-76.2547
38.367,-76.2547
38.3678,-76.2547
38.6025,-76.2547
38.3667,-76.2544
38.367,-76.2544
38.3675,-76.2544
38.4576,-76.2542
38.4586,-76.2542
38.4589,-76.2542
38.3813,-76.2539
38.3816,-76.2539
38.457,-76.2539
38.4576,-76.2539
38.4592,-76.2539
38.4611,-76.2539
38.5982,-76.2539
38.4611,-76.2536
38.5411,-76.2536
38.4546,-76.2531
38.4546,-76.2528
38.457,-76.2528
38.4581,-76.2528
38.3789,-76.2525
38.4562,-76.2525
38.4565,-76.2525
38.457,-76.2525
38.4573,-76.2525
38.4576,-76.2525
38.4581,-76.2525
38.4597,-76.2525
38.46,-76.2525
38.5406,-76.2525
38.5998,-76.2525
38.6001,-76.2525
38.6033,-76.2523
38.6036,-76.2523
38.3732,-76.2517
38.4576,-76.2515
38.4581,-76.2515
38.4584,-76.2515
38.5592,-76.2515
38.599,-76.2515
38.6001,-76.2515
38.46,-76.2512
38.6025,-76.2509
38.6028,-76.2509
38.6039,-76.2509
38.3743,-76.2507
38.4554,-76.2507
38.4557,-76.2507
38.4565,-76.2507
38.4554,-76.2504
38.4557,-76.2504
38.4565,-76.2504
38.4573,-76.2504
38.4576,-76.2504
38.4581,-76.2504
38.4584,-76.2504
38.377,-76.2501
38.4565,-76.2501
38.4573,-76.2501
38.4576,-76.2501
38.4584,-76.2501
38.46,-76.2501
38.599,-76.2501
38.6004,-76.2501
38.3727,-76.2493
38.4495,-76.2493
38.5939,-76.2493
38.3727,-76.249
38.3735,-76.249
38.4557,-76.249
38.4565,-76.249
38.4576,-76.249
38.5931,-76.249
38.5936,-76.249
38.595,-76.249
38.5955,-76.249
38.5958,-76.249
38.5963,-76.249
38.5971,-76.249
38.5017,-76.2488
38.502,-76.2488
38.5998,-76.2488
38.6001,-76.2488
38.6015,-76.2488
38.6017,-76.2488
38.6025,-76.2488
38.6036,-76.2488
38.6233,-76.2488
38.6039,-76.2485
38.6044,-76.2485
38.6228,-76.2485
38.6236,-76.2485
38.4584,-76.248
38.4947,-76.248
38.4958,-76.248
38.5955,-76.248
38.5988,-76.248
38.599,-76.248
38.4584,-76.2477
38.5017,-76.2477
38.5988,-76.2477
38.6004,-76.2477
38.5993,-76.2474
38.6015,-76.2474
38.6023,-76.2474
38.6228,-76.2474
38.3719,-76.2472
38.6071,-76.2472
38.6085,-76.2472
38.4939,-76.2466
38.4947,-76.2466
38.4966,-76.2466
38.4974,-76.2466
38.5039,-76.2464
38.5058,-76.2464
38.5063,-76.2464
38.6031,-76.2464
38.6047,-76.2464
38.6228,-76.2464
38.6047,-76.2461
38.605,-76.2461
38.5888,-76.2458
38.6104,-76.2458
38.6109,-76.2458
38.4931,-76.2455
38.6112,-76.2455
38.5009,-76.2453
38.5012,-76.2453
38.5015,-76.2453
38.6004,-76.2453
38.6023,-76.2453
38.4993,-76.245
38.5001,-76.245
38.5007,-76.245
38.5009,-76.245
38.5015,-76.245
38.5017,-76.245
38.6001,-76.245
38.6004,-76.245
38.602,-76.245
38.6023,-76.245
38.6047,-76.245
38.6228,-76.245
38.4858,-76.2447
38.5039,-76.2447
38.6028,-76.2447
38.6031,-76.2447
38.6039,-76.2447
38.6047,-76.2447
38.6058,-76.2447
38.4904,-76.2445
38.4907,-76.2445
38.4912,-76.2445
38.4915,-76.2445
38.4947,-76.2445
38.4931,-76.2442
38.4934,-76.2442
38.4947,-76.2442
38.4966,-76.2442
38.6139,-76.2442
38.4796,-76.2439
38.4955,-76.2439
38.4958,-76.2439
38.4961,-76.2439
38.4966,-76.2439
38.498,-76.2439
38.4982,-76.2439
38.4985,-76.2439
38.6058,-76.2437
38.6069,-76.2437
38.4915,-76.2434
38.4904,-76.2431
38.4912,-76.2431
38.4923,-76.2431
38.4931,-76.2431
38.4934,-76.2431
38.4939,-76.2431
38.4942,-76.2431
38.4915,-76.2428
38.4918,-76.2428
38.4926,-76.2428
38.4931,-76.2428
38.4934,-76.2428
38.4939,-76.2428
38.4942,-76.2428
38.4945,-76.2428
38.4955,-76.2428
38.4958,-76.2428
38.4966,-76.2428
38.4969,-76.2428
38.5734,-76.2428
38.4999,-76.2426
38.5001,-76.2426
38.5007,-76.2426
38.6039,-76.2426
38.605,-76.2426
38.4861,-76.2423
38.4864,-76.2423
38.4877,-76.2423
38.488,-76.2423
38.5839,-76.2423
38.5869,-76.2423
38.588,-76.2423
38.6069,-76.2423
38.4858,-76.242
38.4861,-76.242
38.4869,-76.242
38.4872,-76.242
38.4877,-76.242
38.505,-76.242
38.5869,-76.242
38.5872,-76.242
38.605,-76.242
38.4131,-76.2418
38.4753,-76.2418
38.4934,-76.2418
38.4937,-76.2418
38.4942,-76.2418
38.4945,-76.2418
38.4947,-76.2418
38.495,-76.2418
38.4953,-76.2418
38.4955,-76.2418
38.4958,-76.2418
38.4961,-76.2418
38.4964,-76.2418
38.4966,-76.2418
38.4988,-76.2418
38.4991,-76.2418
38.4171,-76.2415
38.4799,-76.2415
38.4961,-76.2415
38.4964,-76.2415
38.4966,-76.2415
38.4969,-76.2415
38.4972,-76.2415
38.4974,-76.2415
38.4977,-76.2415
38.498,-76.2415
38.4985,-76.2415
38.4988,-76.2415
38.4991,-76.2415
38.4993,-76.2415
38.4996,-76.2415
38.4999,-76.2415
38.5001,-76.2415
38.5004,-76.2415
38.5767,-76.2415
38.5961,-76.2415
38.4182,-76.2412
38.4796,-76.2412
38.4799,-76.2412
38.4985,-76.2412
38.4988,-76.2412
38.4991,-76.2412
38.5786,-76.2412
38.5791,-76.2412
38.5988,-76.2412
38.6042,-76.2412
38.4107,-76.241
38.4117,-76.241
38.412,-76.241
38.4869,-76.241
38.4883,-76.241
38.4885,-76.241
38.4896,-76.241
38.4899,-76.241
38.4904,-76.241
38.4907,-76.241
38.491,-76.241
38.4912,-76.241
38.4915,-76.241
38.4918,-76.241
38.492,-76.241
38.4923,-76.241
38.4101,-76.2407
38.4104,-76.2407
38.4107,-76.2407
38.4109,-76.2407
38.412,-76.2407
38.4123,-76.2407
38.4128,-76.2407
38.4131,-76.2407
38.4896,-76.2407
38.4899,-76.2407
38.4904,-76.2407
38.4907,-76.2407
38.491,-76.2407
38.4912,-76.2407
38.4915,-76.2407
38.4918,-76.2407
38.492,-76.2407
38.4931,-76.2407
38.4934,-76.2407
38.4937,-76.2407
38.4939,-76.2407
38.4942,-76.2407
38.4945,-76.2407
38.4947,-76.2407
38.495,-76.2407
38.5748,-76.2407
38.3915,-76.2404
38.412,-76.2404
38.4128,-76.2404
38.4131,-76.2404
38.4134,-76.2404
38.415,-76.2404
38.4745,-76.2404
38.4756,-76.2404
38.492,-76.2404
38.4923,-76.2404
38.4926,-76.2404
