lat,lon
38.4947,-76.2989
38.4955,-76.2989
38.4966,-76.2989
38.4403,-76.2986
38.4414,-76.2986
38.4425,-76.2986
38.4344,-76.2981
38.4346,-76.2981
38.4503,-76.2981
38.4912,-76.2981
38.492,-76.2981
38.4344,-76.2978
38.4349,-76.2978
38.4355,-76.2978
38.436,-76.2978
38.4912,-76.2978
38.492,-76.2978
38.4939,-76.2978
38.4947,-76.2978
38.4974,-76.2976
38.4993,-76.2976
38.5742,-76.2976
38.4452,-76.2973
38.4449,-76.297
38.4877,-76.297
38.4885,-76.297
38.4333,-76.2967
38.4877,-76.2967
38.495,-76.2965
38.4958,-76.2965
38.4966,-76.2965
38.4974,-76.2965
38.4977,-76.2965
38.4982,-76.2965
38.4985,-76.2965
38.5707,-76.2965
38.5715,-76.2965
38.4823,-76.2962
38.4969,-76.2962
38.4977,-76.2962
38.4982,-76.2962
38.4985,-76.2962
38.5734,-76.2962
38.4309,-76.2957
38.4322,-76.2957
38.4344,-76.2957
38.4877,-76.2957
38.4885,-76.2957
38.492,-76.2957
38.4923,-76.2957
38.4341,-76.2954
38.4904,-76.2954
38.4915,-76.2954
38.492,-76.2954
38.4923,-76.2954
38.4931,-76.2954
38.4942,-76.2954
38.4947,-76.2954
38.495,-76.2954
38.5715,-76.2954
38.4355,-76.2951
38.4931,-76.2951
38.4939,-76.2951
38.4942,-76.2951
38.4947,-76.2951
38.495,-76.2951
38.4955,-76.2951
38.4958,-76.2951
38.4961,-76.2951
38.5734,-76.2951
38.5745,-76.2951
38.4287,-76.2949
38.5772,-76.2949
38.578,-76.2949
38.4282,-76.2946
38.4287,-76.2946
38.4888,-76.2946
38.4282,-76.2943
38.488,-76.2943
38.4896,-76.2943
38.4904,-76.2943
38.4907,-76.2943
38.4912,-76.2943
38.4915,-76.2943
38.4788,-76.2941
38.4947,-76.2941
38.4985,-76.2941
38.4988,-76.2941
38.4966,-76.2938
38.4974,-76.2938
38.4977,-76.2938
38.5745,-76.2938
38.5764,-76.2938
38.5788,-76.2938
38.4266,-76.2935
38.4823,-76.2935
38.5761,-76.2935
38.5791,-76.2935
38.4263,-76.2932
38.4271,-76.2932
38.4274,-76.2932
38.4869,-76.2932
38.4872,-76.2932
38.4877,-76.2932
38.4904,-76.293
38.4907,-76.293
38.4931,-76.293
38.4939,-76.293
38.4942,-76.293
38.4955,-76.293
38.5707,-76.293
38.4931,-76.2927
38.4934,-76.2927
38.4953,-76.2927
38.4955,-76.2927
38.4958,-76.2927
38.4961,-76.2927
38.4966,-76.2927
38.4969,-76.2927
38.4974,-76.2927
38.4977,-76.2927
38.5726,-76.2927
38.5742,-76.2927
38.4953,-76.2924
38.4955,-76.2924
38.4958,-76.2924
38.4961,-76.2924
38.4966,-76.2924
38.4969,-76.2924
38.4972,-76.2924
38.4974,-76.2924
38.4991,-76.2924
38.4993,-76.2924
38.4999,-76.2924
38.5726,-76.2924
38.5742,-76.2924
38.4853,-76.2922
38.4858,-76.2922
38.4861,-76.2922
38.4864,-76.2922
38.4869,-76.2922
38.4872,-76.2922
38.4877,-76.2922
38.488,-76.2922
38.4885,-76.2922
38.4888,-76.2922
38.4891,-76.2922
38.4301,-76.2919
38.4885,-76.2919
38.4888,-76.2919
38.4891,-76.2919
38.4896,-76.2919
38.4899,-76.2919
38.4907,-76.2919
38.4931,-76.2916
38.4942,-76.2916
38.4993,-76.2914
38.5001,-76.2914
38.5004,-76.2914
38.4999,-76.2911
38.502,-76.2908
38.4945,-76.2903
38.5734,-76.2903
38.5742,-76.2903
38.5759,-76.2897
38.5764,-76.2897
38.5732,-76.2879
38.5737,-76.2876
38.5724,-76.2865
38.5724,-76.2862
38.5732,-76.2862
38.5724,-76.2844
38.5729,-76.2844
38.5724,-76.2841
38.567,-76.2833
38.5667,-76.283
38.567,-76.283
38.5732,-76.2827
38.5643,-76.2822
38.4697,-76.2819
38.4702,-76.2819
38.5643,-76.2819
38.5662,-76.2819
38.567,-76.2819
38.5678,-76.2819
38.5635,-76.2808
38.6222,-76.2808
38.6225,-76.2808
38.6211,-76.2798
38.6214,-76.2798
38.6219,-76.2798
38.4284,-76.2795
38.4689,-76.2795
38.6214,-76.2795
38.6217,-76.2795
38.4303,-76.2792
38.4778,-76.279
38.6206,-76.2787
38.5627,-76.2784
38.4341,-76.2782
38.4357,-76.2782
38.4357,-76.2779
38.436,-76.2779
38.4322,-76.2771
38.4325,-76.2768
38.6106,-76.2768
38.6101,-76.2765
38.4287,-76.2757
38.6098,-76.2755
38.6104,-76.2755
38.6106,-76.2755
38.6109,-76.2755
38.4144,-76.2744
38.6079,-76.2744
38.4144,-76.2741
38.409,-76.2736
38.4241,-76.2736
38.429,-76.2736
38.605,-76.2736
38.4284,-76.2733
38.6039,-76.2733
38.6042,-76.2733
38.6044,-76.2733
38.4101,-76.273
38.4287,-76.273
38.4322,-76.273
38.6047,-76.273
38.605,-76.273
38.6166,-76.2728
38.4063,-76.2722
38.4074,-76.2722
38.4082,-76.2722
38.4279,-76.2722
38.4904,-76.272
38.4336,-76.2717
38.4885,-76.2709
38.4904,-76.2709
38.4896,-76.2706
38.4904,-76.2706
38.4912,-76.2706
38.4915,-76.2706
38.4336,-76.2703
38.4912,-76.2703
38.4915,-76.2703
38.492,-76.2703
38.4923,-76.2703
38.4406,-76.2701
38.6058,-76.2695
38.4761,-76.2693
38.4398,-76.269
38.4406,-76.269
38.4753,-76.269
38.395,-76.2682
38.4896,-76.2682
38.4899,-76.2682
38.4904,-76.2682
38.3942,-76.2679
38.395,-76.2679
38.4726,-76.2679
38.4745,-76.2679
38.4745,-76.2676
38.5618,-76.2674
38.605,-76.2674
38.4699,-76.2671
38.605,-76.2671
38.4328,-76.2668
38.4718,-76.2668
38.605,-76.2668
38.4363,-76.2666
38.4772,-76.2666
38.5753,-76.2666
38.5756,-76.2666
38.5764,-76.2666
38.5767,-76.2666
38.5769,-76.2666
38.5764,-76.2663
38.5767,-76.2663
38.5769,-76.2663
38.5772,-76.2663
38.4726,-76.2658
38.4729,-76.2658
38.4726,-76.2655
38.4729,-76.2655
38.4761,-76.2655
38.3907,-76.2647
38.4656,-76.2647
38.4691,-76.2647
38.391,-76.2644
38.4694,-76.2644
38.3745,-76.2641
38.5726,-76.2641
38.4629,-76.2639
38.4072,-76.2636
38.4629,-76.2636
38.4656,-76.2636
38.3899,-76.2633
38.4066,-76.2633
38.4656,-76.2633
38.4675,-76.2633
38.4629,-76.2625
38.5613,-76.2625
38.4656,-76.2623
38.4667,-76.2623
38.5672,-76.2623
38.3748,-76.262
38.571,-76.2617
38.5543,-76.2614
38.5556,-76.2614
38.4621,-76.2612
38.4632,-76.2612
38.464,-76.2612
38.4648,-76.2612
38.4651,-76.2612
38.4659,-76.2612
38.4664,-76.2612
38.4667,-76.2612
38.5637,-76.2612
38.4648,-76.2609
38.4656,-76.2609
38.4664,-76.2609
38.5637,-76.2609
38.3729,-76.2606
38.5675,-76.2606
38.4589,-76.2604
38.4597,-76.2604
38.5751,-76.2604
38.613,-76.2604
38.4589,-76.2601
38.4616,-76.2601
38.4621,-76.2601
38.4632,-76.2601
38.56,-76.2601
38.3861,-76.2598
38.4616,-76.2598
38.4621,-76.2598
38.4635,-76.2598
38.4651,-76.2598
38.3729,-76.2596
38.5527,-76.2596
38.5702,-76.2596
38.5705,-76.2596
38.5748,-76.2593
38.5751,-76.2593
38.4551,-76.259
38.4554,-76.259
38.4594,-76.259
38.5527,-76.259
38.5554,-76.259
38.5575,-76.259
38.5581,-76.259
38.5748,-76.259
38.5751,-76.259
38.5759,-76.259
38.5597,-76.2587
38.5751,-76.2587
38.5759,-76.2587
38.388,-76.2585
38.4646,-76.2585
38.5667,-76.2585
38.388,-76.2582
38.5686,-76.2579
38.5689,-76.2579
38.5713,-76.2579
38.5732,-76.2579
38.574,-76.2579
38.4592,-76.2577
38.4627,-76.2577
38.4632,-76.2577
38.4637,-76.2577
38.56,-76.2577
38.4621,-76.2574
38.4632,-76.2574
38.4635,-76.2574
38.56,-76.2574
38.3689,-76.2571
38.3886,-76.2571
38.4632,-76.2571
38.567,-76.2571
38.4551,-76.2569
38.4562,-76.2569
38.4565,-76.2569
38.4567,-76.2569
38.457,-76.2569
38.4573,-76.2569
38.4578,-76.2566
38.4581,-76.2566
38.4584,-76.2566
38.4589,-76.2566
38.557,-76.2566
38.5573,-76.2566
38.4578,-76.2563
38.4581,-76.2563
38.4584,-76.2563
38.4586,-76.2563
38.4616,-76.2563
38.5565,-76.2563
38.557,-76.2563
38.3678,-76.2561
38.3708,-76.2561
38.567,-76.2561
38.3697,-76.2558
38.37,-76.2558
38.4554,-76.2555
38.4713,-76.2555
38.4732,-76.2555
38.5697,-76.2555
38.4573,-76.2552
38.4576,-76.2552
38.4578,-76.2552
38.4581,-76.2552
38.4584,-76.2552
38.4732,-76.2552
38.367,-76.255
38.3821,-76.255
38.3824,-76.255
38.4613,-76.255
38.4624,-76.255
38.6017,-76.255
38.6025,-76.255
38.3673,-76.2547
38.3694,-76.2547
38.3708,-76.2544
38.4716,-76.2544
38.3759,-76.2542
38.3762,-76.2542
38.3775,-76.2542
38.3797,-76.2542
38.3802,-76.2542
38.3805,-76.2542
38.4557,-76.2542
38.4559,-76.2542
38.4562,-76.2542
38.4565,-76.2542
38.4578,-76.2542
38.4584,-76.2542
38.4592,-76.2542
38.599,-76.2542
38.3789,-76.2539
38.3794,-76.2539
38.3802,-76.2539
38.3805,-76.2539
38.3824,-76.2539
38.3832,-76.2539
38.4573,-76.2539
38.4578,-76.2539
38.4581,-76.2539
38.4584,-76.2539
38.4608,-76.2539
38.5565,-76.2539
38.599,-76.2539
38.6009,-76.2539
38.3805,-76.2536
38.3813,-76.2536
38.3816,-76.2536
38.3821,-76.2536
38.599,-76.2536
38.5998,-76.2536
38.6009,-76.2536
38.6017,-76.2536
38.6025,-76.2536
38.6028,-76.2536
38.6033,-76.2536
38.3886,-76.2534
38.4724,-76.2534
38.3754,-76.2531
38.3759,-76.2531
38.3762,-76.2531
38.4524,-76.2531
38.4554,-76.2531
38.4557,-76.2531
38.4562,-76.2531
38.3751,-76.2528
38.3754,-76.2528
38.3759,-76.2528
38.3762,-76.2528
38.3767,-76.2528
38.377,-76.2528
38.3778,-76.2528
38.3781,-76.2528
38.3786,-76.2528
38.3789,-76.2528
38.4538,-76.2528
38.4543,-76.2528
38.4549,-76.2528
38.4551,-76.2528
38.4554,-76.2528
38.4557,-76.2528
38.4562,-76.2528
38.4565,-76.2528
38.4584,-76.2528
38.5144,-76.2528
38.5573,-76.2528
38.3762,-76.2525
38.377,-76.2525
38.3778,-76.2525
38.3781,-76.2525
38.3786,-76.2525
38.3813,-76.2525
38.4557,-76.2525
38.4584,-76.2525
38.4589,-76.2525
38.4592,-76.2525
38.4611,-76.2525
38.5565,-76.2525
38.5573,-76.2525
38.599,-76.2525
38.5044,-76.2523
38.5063,-76.2523
38.4514,-76.252
38.4519,-76.252
38.4708,-76.252
38.5071,-76.252
38.4516,-76.2517
38.4522,-76.2517
38.453,-76.2517
38.4535,-76.2517
38.4735,-76.2517
38.5098,-76.2517
38.5106,-76.2517
38.5144,-76.2517
38.46,-76.2515
38.4608,-76.2515
38.4611,-76.2515
38.5422,-76.2515
38.5998,-76.2515
38.6009,-76.2515
38.6012,-76.2515
38.6017,-76.2515
38.602,-76.2515
38.4608,-76.2512
38.5036,-76.2512
38.5055,-76.2512
38.5998,-76.2512
38.6001,-76.2512
38.6009,-76.2512
38.6012,-76.2512
38.6017,-76.2512
38.602,-76.2512
38.6025,-76.2512
38.6028,-76.2512
38.6033,-76.2512
38.6039,-76.2512
38.4681,-76.2509
38.5028,-76.2509
38.5036,-76.2509
38.5044,-76.2509
38.5071,-76.2509
38.5079,-76.2509
38.6017,-76.2509
38.602,-76.2509
38.6033,-76.2509
38.4519,-76.2507
38.4522,-76.2507
38.4527,-76.2507
38.4546,-76.2507
38.5936,-76.2507
38.3762,-76.2504
38.377,-76.2504
38.4546,-76.2504
38.4549,-76.2504
38.4955,-76.2504
38.5936,-76.2504
38.5939,-76.2504
38.4982,-76.2501
38.5001,-76.2501
38.5171,-76.2501
38.5993,-76.2501
38.6001,-76.2501
38.6009,-76.2501
38.5044,-76.2499
38.5055,-76.2499
38.5063,-76.2499
38.5071,-76.2499
38.5074,-76.2499
38.5079,-76.2499
38.5082,-76.2499
38.509,-76.2499
38.5098,-76.2499
38.6036,-76.2499
38.6039,-76.2499
38.3727,-76.2496
38.45,-76.2496
38.4511,-76.2496
38.4519,-76.2496
38.4522,-76.2496
38.4673,-76.2496
38.5071,-76.2496
38.5074,-76.2496
38.5079,-76.2496
38.5082,-76.2496
38.5093,-76.2496
38.5106,-76.2496
38.3716,-76.2493
38.3719,-76.2493
38.3754,-76.2493
38.4511,-76.2493
38.4522,-76.2493
38.453,-76.2493
38.4538,-76.2493
38.4546,-76.2493
38.4549,-76.2493
38.5093,-76.2493
38.5928,-76.2493
38.5931,-76.2493
38.5936,-76.2493
38.4522,-76.249
38.4538,-76.249
38.4546,-76.249
38.4549,-76.249
38.4947,-76.249
38.4966,-76.249
38.5168,-76.249
38.5928,-76.249
38.5939,-76.249
38.5947,-76.249
38.5966,-76.249
38.5969,-76.249
38.5009,-76.2488
38.5028,-76.2488
38.5036,-76.2488
38.5039,-76.2488
38.5044,-76.2488
38.5047,-76.2488
38.6012,-76.2488
38.602,-76.2488
38.6023,-76.2488
38.6028,-76.2488
38.6031,-76.2488
38.6033,-76.2488
38.6039,-76.2488
38.6042,-76.2488
38.6044,-76.2488
38.605,-76.2488
38.6228,-76.2488
38.5028,-76.2485
38.5036,-76.2485
38.5039,-76.2485
38.5044,-76.2485
38.5058,-76.2485
38.5071,-76.2485
38.5074,-76.2485
38.5079,-76.2485
38.5082,-76.2485
38.5085,-76.2485
38.6025,-76.2485
38.6028,-76.2485
38.6031,-76.2485
38.6033,-76.2485
38.6036,-76.2485
38.6042,-76.2485
38.3708,-76.2482
38.4503,-76.2482
38.4885,-76.2482
38.5055,-76.2482
38.5071,-76.2482
38.5074,-76.2482
38.5079,-76.2482
38.5082,-76.2482
38.5085,-76.2482
38.509,-76.2482
38.5093,-76.2482
38.5098,-76.2482
38.3781,-76.248
38.4993,-76.248
38.5947,-76.248
38.5958,-76.248
38.5961,-76.248
38.5963,-76.248
38.5966,-76.248
38.5969,-76.248
38.5971,-76.248
38.5974,-76.248
38.5977,-76.248
38.4974,-76.2477
38.4982,-76.2477
38.4993,-76.2477
38.5004,-76.2477
38.5009,-76.2477
38.502,-76.2477
38.5163,-76.2477
38.5961,-76.2477
38.5963,-76.2477
38.5966,-76.2477
38.5969,-76.2477
38.5977,-76.2477
38.5993,-76.2477
38.5996,-76.2477
38.6007,-76.2477
38.4198,-76.2474
38.4206,-76.2474
38.4993,-76.2474
38.5001,-76.2474
38.5004,-76.2474
38.5009,-76.2474
38.5017,-76.2474
38.502,-76.2474
38.5028,-76.2474
38.5031,-76.2474
38.5036,-76.2474
38.5039,-76.2474
38.5044,-76.2474
38.602,-76.2474
38.6025,-76.2474
38.6028,-76.2474
38.6031,-76.2474
38.6036,-76.2474
38.6039,-76.2474
38.6042,-76.2474
38.37,-76.2472
38.4495,-76.2472
38.4503,-76.2472
38.4522,-76.2472
38.4877,-76.2472
38.5074,-76.2472
38.5077,-76.2472
38.5079,-76.2472
38.5082,-76.2472
38.5085,-76.2472
38.509,-76.2472
38.5093,-76.2472
38.5098,-76.2472
38.5101,-76.2472
38.5114,-76.2472
38.5117,-76.2472
38.512,-76.2472
38.5123,-76.2472
38.5912,-76.2472
38.5915,-76.2472
38.6069,-76.2472
38.6074,-76.2472
38.6077,-76.2472
38.6082,-76.2472
38.4514,-76.2469
38.4522,-76.2469
38.4904,-76.2469
38.512,-76.2469
38.5123,-76.2469
38.5125,-76.2469
38.5136,-76.2469
38.5152,-76.2469
38.5912,-76.2469
38.5939,-76.2469
38.5942,-76.2469
38.5947,-76.2469
38.4163,-76.2466
38.4179,-76.2466
38.4182,-76.2466
38.495,-76.2466
38.5136,-76.2466
38.5152,-76.2466
38.5939,-76.2466
38.5942,-76.2466
38.5947,-76.2466
38.595,-76.2466
38.5953,-76.2466
38.5955,-76.2466
38.5958,-76.2466
38.5961,-76.2466
38.5966,-76.2466
38.5969,-76.2466
38.5971,-76.2466
38.5977,-76.2466
38.4823,-76.2464
38.485,-76.2464
38.5012,-76.2464
38.5017,-76.2464
38.502,-76.2464
38.5023,-76.2464
38.5028,-76.2464
38.5031,-76.2464
38.5036,-76.2464
38.5042,-76.2464
38.5044,-76.2464
38.5047,-76.2464
38.505,-76.2464
38.5055,-76.2464
38.6028,-76.2464
38.6036,-76.2464
38.6039,-76.2464
38.6042,-76.2464
38.6044,-76.2464
38.605,-76.2464
38.6055,-76.2464
38.6058,-76.2464
38.485,-76.2461
38.4858,-76.2461
38.4877,-76.2461
38.5036,-76.2461
38.5039,-76.2461
38.5042,-76.2461
38.5044,-76.2461
38.5047,-76.2461
38.505,-76.2461
38.5055,-76.2461
38.5058,-76.2461
38.5063,-76.2461
38.5066,-76.2461
38.5071,-76.2461
38.5074,-76.2461
38.5077,-76.2461
38.5079,-76.2461
38.5085,-76.2461
38.509,-76.2461
38.6031,-76.2461
38.6036,-76.2461
38.6039,-76.2461
38.6042,-76.2461
38.6055,-76.2461
38.6058,-76.2461
38.6063,-76.2461
38.6066,-76.2461
38.6069,-76.2461
38.6074,-76.2461
38.6077,-76.2461
38.6082,-76.2461
38.6085,-76.2461
38.4495,-76.2458
38.4877,-76.2458
38.4885,-76.2458
38.4896,-76.2458
38.4904,-76.2458
38.5061,-76.2458
38.5071,-76.2458
38.5074,-76.2458
38.5077,-76.2458
38.5079,-76.2458
38.5082,-76.2458
38.5085,-76.2458
38.5088,-76.2458
38.509,-76.2458
38.5093,-76.2458
38.5096,-76.2458
38.5098,-76.2458
38.5104,-76.2458
38.5109,-76.2458
38.6055,-76.2458
38.6058,-76.2458
38.6063,-76.2458
38.6066,-76.2458
38.6069,-76.2458
38.6074,-76.2458
38.6077,-76.2458
38.6082,-76.2458
38.6085,-76.2458
38.6093,-76.2458
38.6101,-76.2458
38.6112,-76.2458
38.4885,-76.2455
38.4888,-76.2455
38.4896,-76.2455
38.5085,-76.2455
38.5088,-76.2455
38.509,-76.2455
38.5093,-76.2455
38.5096,-76.2455
38.5098,-76.2455
38.5101,-76.2455
38.5104,-76.2455
38.5106,-76.2455
38.5109,-76.2455
38.5112,-76.2455
38.5117,-76.2455
38.5123,-76.2455
38.5128,-76.2455
38.5131,-76.2455
38.5136,-76.2455
38.5139,-76.2455
38.5915,-76.2455
38.6082,-76.2455
38.6085,-76.2455
38.6093,-76.2455
38.6101,-76.2455
38.6104,-76.2455
38.6109,-76.2455
38.612,-76.2455
38.6128,-76.2455
38.3611,-76.2453
38.4001,-76.2453
38.4796,-76.2453
38.4815,-76.2453
38.4969,-76.2453
38.4974,-76.2453
38.4977,-76.2453
38.4982,-76.2453
38.4985,-76.2453
38.4988,-76.2453
38.4993,-76.2453
38.4996,-76.2453
38.5001,-76.2453
38.5017,-76.2453
38.502,-76.2453
38.5023,-76.2453
38.6001,-76.2453
38.6015,-76.2453
38.602,-76.2453
38.6166,-76.2453
38.4815,-76.245
38.4842,-76.245
38.485,-76.245
38.5012,-76.245
38.502,-76.245
38.5023,-76.245
38.5028,-76.245
38.5031,-76.245
38.5034,-76.245
38.5036,-76.245
38.5039,-76.245
38.5042,-76.245
38.5044,-76.245
38.5047,-76.245
38.505,-76.245
38.6028,-76.245
38.6031,-76.245
38.6039,-76.245
38.6042,-76.245
38.4239,-76.2447
38.4823,-76.2447
38.4834,-76.2447
38.4842,-76.2447
38.485,-76.2447
38.502,-76.2447
38.5023,-76.2447
38.5028,-76.2447
38.5031,-76.2447
38.5034,-76.2447
38.5036,-76.2447
38.5042,-76.2447
38.5044,-76.2447
38.5047,-76.2447
38.505,-76.2447
38.5053,-76.2447
38.5055,-76.2447
38.5061,-76.2447
38.5063,-76.2447
38.5066,-76.2447
38.5069,-76.2447
38.5071,-76.2447
38.6042,-76.2447
38.605,-76.2447
38.6066,-76.2447
38.6069,-76.2447
38.6074,-76.2447
38.4139,-76.2445
38.4155,-76.2445
38.492,-76.2445
38.4923,-76.2445
38.5931,-76.2445
38.5934,-76.2445
38.5939,-76.2445
38.6139,-76.2445
38.6147,-76.2445
38.4139,-76.2442
38.4144,-76.2442
38.415,-76.2442
38.4163,-76.2442
38.4761,-76.2442
38.5928,-76.2442
38.598,-76.2442
38.4196,-76.2439
38.4201,-76.2439
38.4761,-76.2439
38.478,-76.2439
38.4788,-76.2439
38.5001,-76.2439
38.5007,-76.2439
38.5009,-76.2439
38.5985,-76.2439
38.4239,-76.2437
38.4247,-76.2437
38.4263,-76.2437
38.4842,-76.2437
38.485,-76.2437
